gpstime,lat,lon,alt,stdlat,stdlon,stdalt,roll,pitch,head,mntroll,mntpitch,mntyaw,quality,HDOP,numSV,sep
204094.3,24.9758563333,121.5501638333,25.5,0.039,0.046,0.51,1.13365,-0.20066,102.3864,0.71,3.95,359.48,4,0.89,10,17.1
204094.4,24.9758553333,121.550175,25.5,0.039,0.046,0.51,1.56214,-0.1203,100.60826,0.71,3.95,359.48,4,0.89,9,17.1
204094.6,24.975851,121.5501978333,25.5,0.039,0.046,0.51,2.13795,-0.27458,99.00169,0.71,3.95,359.48,4,0.89,9,17.1
204094.8,24.9758471667,121.5502208333,25.5,0.039,0.046,0.51,2.32956,-0.40262,98.2256,0.71,3.95,359.48,4,0.89,9,17.1
204094.9,24.9758455,121.5502325,25.5,0.039,0.046,0.51,2.30719,-0.93393,96.79465,0.71,3.95,359.48,4,0.89,9,17.1
204095.1,24.9758425,121.5502556667,25.5,0.039,0.046,0.51,2.38468,-0.91456,96.20662,0.71,3.95,359.48,4,0.89,9,17.1
204095.2,24.9758413333,121.5502673333,25.5,0.039,0.046,0.51,1.43104,-0.00294,94.98838,0.71,3.95,359.48,4,0.89,9,17.1
204095.4,24.9758405,121.5502893333,25.6,0.039,0.046,0.51,1.20402,-0.10193,94.21613,0.71,3.95,359.48,4,0.96,7,17.1
204095.6,24.9758388333,121.5503123333,25.6,0.039,0.046,0.51,1.04201,-0.07416,93.67776,0.71,3.95,359.48,4,0.96,7,17.1
204095.8,24.9758373333,121.5503353333,25.6,0.039,0.046,0.51,1.09153,-0.12852,93.42464,0.71,3.95,359.48,4,0.96,7,17.1
204095.9,24.9758366667,121.5503468333,25.6,0.039,0.046,0.51,1.35085,-0.17639,93.05722,0.71,3.95,359.48,4,0.96,7,17.1
204096.1,24.9758353333,121.5503698333,25.6,0.039,0.046,0.51,1.32373,-0.14335,92.88915,0.71,3.95,359.48,4,0.96,7,17.1
204096.2,24.9758348333,121.5503813333,25.6,0.039,0.046,0.51,1.83602,0.34655,92.46851,0.71,3.95,359.48,4,0.96,7,17.1
204096.5,24.9758343333,121.5504153333,25.6,0.039,0.046,0.51,1.66804,0.39202,92.41014,0.71,3.95,359.48,4,0.85,9,17.1
204096.6,24.9758338333,121.5504266667,25.6,0.039,0.046,0.51,1.50193,0.48591,92.35581,0.71,3.95,359.48,4,0.85,9,17.1
204096.8,24.975833,121.5504495,25.6,0.039,0.046,0.51,1.4623,0.33895,92.31094,0.71,3.95,359.48,4,0.85,9,17.1
204096.9,24.9758325,121.5504608333,25.6,0.039,0.046,0.51,1.25715,0.26344,92.24844,0.71,3.95,359.48,4,0.85,9,17.1
204097.1,24.9758316667,121.5504835,25.6,0.039,0.046,0.51,1.10043,0.25832,92.18103,0.71,3.95,359.48,4,0.85,9,17.1
204097.3,24.9758308333,121.5505061667,25.6,0.039,0.046,0.51,1.24221,0.40798,92.01707,0.71,3.95,359.48,4,0.85,9,17.1
204097.5,24.975831,121.550528,25.7,0.039,0.046,0.51,1.32173,0.51759,91.9537,0.71,3.95,359.48,4,0.85,9,17.1
204097.7,24.9758301667,121.5505505,25.7,0.039,0.046,0.51,1.42531,0.55999,91.92587,0.71,3.95,359.48,4,0.85,9,17.1
204097.8,24.9758298333,121.5505616667,25.7,0.039,0.046,0.51,1.47301,0.63446,91.86006,0.71,3.95,359.48,4,0.85,9,17.1
204098.0,24.9758291667,121.550584,25.7,0.039,0.046,0.51,0.75024,1.28961,91.83331,0.71,3.95,359.48,4,0.85,9,17.1
204098.1,24.9758288333,121.550595,25.7,0.039,0.046,0.51,0.28108,1.49139,91.74634,0.71,3.95,359.48,4,0.85,9,17.1
204098.3,24.9758281667,121.5506171667,25.8,0.039,0.046,0.51,0.26381,1.3276,91.49859,0.71,3.95,359.48,4,0.85,9,17.1
204098.5,24.9758288333,121.5506383333,25.8,0.039,0.046,0.51,0.29028,1.52622,91.44512,0.71,3.95,359.48,4,0.89,8,17.1
204098.6,24.9758285,121.5506493333,25.8,0.039,0.046,0.51,0.54344,1.50866,91.38873,0.71,3.95,359.48,4,0.89,8,17.1
204098.8,24.975828,121.550671,25.9,0.039,0.046,0.51,0.57987,1.28808,91.34882,0.71,3.95,359.48,4,0.89,8,17.1
204098.9,24.9758278333,121.5506818333,25.9,0.039,0.046,0.51,0.52278,1.01177,91.27189,0.71,3.95,359.48,4,0.89,8,17.1
204099.1,24.9758273333,121.5507033333,26.0,0.039,0.046,0.51,0.50661,1.23786,91.21843,0.71,3.95,359.48,4,0.89,8,17.1
204099.3,24.9758268333,121.5507245,26.0,0.039,0.046,0.51,0.8283,1.63117,91.10944,0.71,3.95,359.48,4,0.89,8,17.1
204099.4,24.9758276667,121.5507345,26.0,0.039,0.046,0.51,0.84883,1.49908,91.06018,0.71,3.95,359.48,4,0.85,9,17.1
204099.6,24.9758273333,121.5507551667,26.1,0.039,0.046,0.51,0.85689,1.46069,91.02932,0.71,3.95,359.48,4,0.85,9,17.1
204099.7,24.9758271667,121.5507653333,26.1,0.039,0.046,0.51,0.81316,1.58777,90.99287,0.71,3.95,359.48,4,0.85,9,17.1
204099.9,24.9758268333,121.5507853333,26.2,0.039,0.046,0.51,0.71571,1.67261,90.94727,0.71,3.95,359.48,4,0.85,9,17.1
204100.1,24.9758265,121.550805,26.2,0.039,0.046,0.51,0.67612,1.68439,90.93538,0.71,3.95,359.48,4,0.85,9,17.1
204100.2,24.9758263333,121.5508146667,26.3,0.039,0.046,0.51,0.73024,1.5896,90.80305,0.71,3.95,359.48,4,0.85,9,17.1
204100.4,24.975827,121.5508328333,26.3,0.039,0.046,0.51,0.92425,1.37747,90.76743,0.71,3.95,359.48,4,0.96,9,17.1
204100.6,24.9758266667,121.5508513333,26.4,0.039,0.046,0.51,1.16352,1.25706,90.73182,0.71,3.95,359.48,4,0.96,9,17.1
204100.8,24.9758265,121.5508695,26.4,0.039,0.046,0.51,1.25085,1.36666,90.66107,0.71,3.95,359.48,4,0.96,9,17.1
204100.9,24.9758263333,121.5508785,26.5,0.039,0.046,0.51,1.20192,1.33061,90.38162,0.71,3.95,359.48,4,0.96,9,17.1
204101.1,24.9758263333,121.5508958333,26.5,0.039,0.046,0.51,1.42737,1.2333,89.90887,0.71,3.95,359.48,4,0.96,9,17.1
204101.3,24.9758261667,121.5509128333,26.5,0.039,0.046,0.51,1.68174,1.23071,88.99556,0.71,3.95,359.48,4,0.96,9,17.1
204101.5,24.9758268333,121.550928,26.6,0.039,0.046,0.51,1.86655,1.25856,87.78578,0.71,3.95,359.48,4,0.86,8,17.1
204101.7,24.9758271667,121.5509436667,26.6,0.039,0.046,0.51,1.864,1.36153,87.0663,0.71,3.95,359.48,4,0.86,8,17.1
204101.8,24.9758275,121.5509513333,26.6,0.039,0.046,0.51,1.87118,1.29426,85.29542,0.71,3.95,359.48,4,0.86,8,17.1
204102.0,24.9758283333,121.5509661667,26.7,0.039,0.046,0.51,1.94115,1.25508,84.25174,0.71,3.95,359.48,4,0.86,8,17.1
204102.1,24.9758288333,121.5509733333,26.7,0.039,0.046,0.51,1.99255,1.31516,81.9448,0.71,3.95,359.48,4,0.86,8,17.1
204102.3,24.9758301667,121.5509871667,26.7,0.039,0.046,0.51,1.81717,1.22279,80.64563,0.71,3.95,359.48,4,0.86,8,17.1
204102.4,24.9758311667,121.550994,26.7,0.039,0.046,0.51,1.66569,1.15008,77.78876,0.71,3.95,359.48,4,0.86,8,17.1
204102.6,24.9758331667,121.551005,26.9,0.039,0.046,0.51,1.83557,1.08735,74.43022,0.71,3.95,359.48,4,0.92,8,17.1
204102.8,24.9758358333,121.5510173333,26.9,0.039,0.046,0.51,1.79888,1.08658,72.5547,0.71,3.95,359.48,4,0.92,8,17.1
204102.9,24.9758373333,121.5510231667,26.9,0.039,0.046,0.51,1.61609,0.89455,68.48299,0.71,3.95,359.48,4,0.92,8,17.1
204103.1,24.9758408333,121.5510346667,26.9,0.039,0.046,0.51,1.52718,0.78681,63.94834,0.71,3.95,359.48,4,0.92,8,17.1
204103.3,24.9758448333,121.5510453333,26.9,0.039,0.046,0.51,1.50076,0.5804,59.00282,0.71,3.95,359.48,4,0.92,8,17.1
204103.6,24.9758518333,121.5510586667,27.0,0.039,0.046,0.51,1.4202,0.18382,53.73058,0.71,3.95,359.48,4,0.88,9,17.1
204103.7,24.9758546667,121.5510633333,27.0,0.039,0.046,0.51,1.11266,0.15566,51.13714,0.71,3.95,359.48,4,0.88,9,17.1
204103.9,24.975861,121.5510721667,27.0,0.039,0.046,0.51,0.68988,0.01687,45.84847,0.71,3.95,359.48,4,0.88,9,17.1
204104.0,24.9758643333,121.5510763333,27.0,0.039,0.046,0.51,0.44711,0.18153,43.21664,0.71,3.95,359.48,4,0.88,9,17.1
204104.2,24.9758718333,121.5510843333,27.0,0.039,0.046,0.51,0.8603,0.06694,37.94667,0.71,3.95,359.48,4,0.88,9,17.1
204104.4,24.9758795,121.5510908333,27.1,0.039,0.046,0.51,0.76118,-0.17503,32.89189,0.71,3.95,359.48,4,0.8,9,17.1
204104.5,24.9758838333,121.5510943333,27.1,0.039,0.046,0.51,0.5243,-0.35043,30.39383,0.71,3.95,359.48,4,0.8,9,17.1
204104.7,24.9758935,121.5511006667,27.1,0.039,0.046,0.51,0.64425,-0.35096,25.60601,0.71,3.95,359.48,4,0.8,9,17.1
204104.9,24.975904,121.5511065,27.1,0.039,0.046,0.51,0.88654,-0.4589,21.00766,0.71,3.95,359.48,4,0.8,9,17.1
204105.0,24.9759095,121.5511091667,27.0,0.039,0.046,0.51,0.90293,-0.48944,18.80239,0.71,3.95,359.48,4,0.8,9,17.1
204105.2,24.9759211667,121.5511138333,27.0,0.039,0.046,0.51,0.79804,-0.50947,14.73829,0.71,3.95,359.48,4,0.8,9,17.1
204105.4,24.9759335,121.5511176667,27.0,0.039,0.046,0.51,1.22866,-1.15187,11.28673,0.71,3.95,359.48,4,0.8,9,17.1
204105.6,24.9759466667,121.5511203333,27.0,0.039,0.046,0.51,0.88179,-1.4743,8.14005,0.71,3.95,359.48,2,3.41,9,17.1
204105.7,24.9759531667,121.5511215,27.0,0.039,0.046,0.51,0.86239,-1.4652,6.76013,0.71,3.95,359.48,2,3.41,9,17.1
204105.9,24.9759661667,121.5511235,26.9,0.039,0.046,0.51,0.92983,-1.37709,4.30616,0.71,3.95,359.48,2,3.41,9,17.1
204106.1,24.9759795,121.5511246667,26.9,0.039,0.046,0.51,0.75419,-1.44835,2.24588,0.71,3.95,359.48,2,3.41,9,17.1
204106.2,24.9759861667,121.5511251667,26.9,0.039,0.046,0.51,0.77387,-1.36974,1.34501,0.71,3.95,359.48,2,3.41,9,17.1
204106.4,24.9759995,121.5511256667,26.9,0.039,0.046,0.51,0.53534,-1.2061,359.95455,0.71,3.95,359.48,2,3.41,9,17.1
204106.5,24.976006,121.551125,26.9,0.039,0.046,0.51,0.47916,-1.12546,359.37375,0.71,3.95,359.48,2,3.41,9,17.1
204106.7,24.9760193333,121.5511248333,26.9,0.039,0.046,0.51,0.38324,-1.0594,358.64161,0.71,3.95,359.48,2,3.41,9,17.1
204106.9,24.9760326667,121.5511246667,26.8,0.039,0.046,0.51,0.33496,-1.01702,358.23043,0.71,3.95,359.48,2,3.41,9,17.1
204107.0,24.9760395,121.5511245,26.8,0.039,0.046,0.51,0.32711,-0.93692,358.09704,0.71,3.95,359.48,2,3.41,9,17.1
204107.2,24.9760528333,121.551124,26.8,0.039,0.046,0.51,0.41072,-0.7877,357.93175,0.71,3.95,359.48,2,3.41,9,17.1
204107.4,24.9760663333,121.5511235,26.8,0.039,0.046,0.51,0.79256,-0.63491,357.80772,0.71,3.95,359.48,2,3.41,9,17.1
204107.5,24.9760728333,121.5511225,26.9,0.039,0.046,0.51,0.77004,-0.7048,357.77896,0.71,3.95,359.48,2,0.62,9,17.1
204107.7,24.976086,121.5511218333,26.8,0.039,0.046,0.51,1.04851,-0.60692,357.76173,0.71,3.95,359.48,2,0.62,9,17.1
204107.8,24.9760925,121.5511216667,26.8,0.039,0.046,0.51,1.1824,-0.60597,357.77804,0.71,3.95,359.48,2,0.62,9,17.1
204108.0,24.9761053333,121.551121,26.8,0.039,0.046,0.51,1.41165,-0.58504,357.80268,0.71,3.95,359.48,2,0.62,9,17.1
204108.2,24.976118,121.5511205,26.8,0.039,0.046,0.51,1.39342,-0.63276,357.87488,0.71,3.95,359.48,2,0.62,9,17.1
204108.3,24.9761243333,121.5511203333,26.8,0.039,0.046,0.51,1.32959,-0.55732,357.81624,0.71,3.95,359.48,2,0.62,9,17.1
204108.5,24.976136,121.551119,26.8,0.039,0.046,0.51,1.10558,-0.57819,357.95869,0.71,3.95,359.48,2,3.41,9,17.1
204108.6,24.9761421667,121.5511188333,26.8,0.039,0.046,0.51,1.08722,-0.58236,358.03746,0.71,3.95,359.48,2,3.41,9,17.1
204108.8,24.9761541667,121.5511183333,26.8,0.039,0.046,0.51,0.909,0.15946,358.23454,0.71,3.95,359.48,2,3.41,9,17.1
204109.0,24.9761661667,121.551118,26.8,0.039,0.046,0.51,1.07881,-0.22945,358.42464,0.71,3.95,359.48,2,3.41,9,17.1
204109.1,24.9761721667,121.5511176667,26.8,0.039,0.046,0.51,1.00083,-0.4555,358.54669,0.71,3.95,359.48,2,3.41,9,17.1
204109.3,24.976184,121.5511173333,26.8,0.039,0.046,0.51,2.69355,-1.49562,358.84304,0.71,3.95,359.48,2,3.41,9,17.1
204109.5,24.9761953333,121.5511161667,26.8,0.039,0.046,0.51,2.41768,-1.31704,359.01462,0.71,3.95,359.48,2,3.41,8,17.1
204109.7,24.9762073333,121.5511158333,26.7,0.039,0.046,0.51,2.45476,-1.4427,359.20334,0.71,3.95,359.48,2,3.41,8,17.1
204109.8,24.9762135,121.5511158333,26.7,0.039,0.046,0.51,2.61638,-1.45825,359.31922,0.71,3.95,359.48,2,3.41,8,17.1
204110.0,24.9762256667,121.5511156667,26.7,0.039,0.046,0.51,2.65612,-1.32741,359.50486,0.71,3.95,359.48,2,3.41,8,17.1
204110.1,24.9762318333,121.5511155,26.7,0.039,0.046,0.51,2.74209,-1.18289,359.62538,0.71,3.95,359.48,2,3.41,8,17.1
204110.3,24.9762443333,121.5511155,26.6,0.039,0.046,0.51,1.38183,-0.06913,359.56195,0.71,3.95,359.48,2,3.41,8,17.1
204110.5,24.9762555,121.5511143333,26.8,0.039,0.046,0.51,1.08741,0.2928,359.75886,0.71,3.95,359.48,2,3.41,8,17.1
204110.7,24.9762683333,121.5511143333,26.8,0.039,0.046,0.51,0.97555,0.46787,359.91909,0.71,3.95,359.48,2,3.41,8,17.1
204110.8,24.9762751667,121.5511141667,26.8,0.039,0.046,0.51,0.90443,0.51974,0.01502,0.71,3.95,359.48,2,3.41,8,17.1
204111.0,24.976289,121.5511141667,26.8,0.039,0.046,0.51,0.57785,0.45874,0.15035,0.71,3.95,359.48,2,3.41,8,17.1
204111.2,24.9763033333,121.5511143333,26.8,0.039,0.046,0.51,0.69275,0.20361,0.25794,0.71,3.95,359.48,2,3.41,8,17.1
204111.3,24.9763108333,121.5511143333,26.8,0.039,0.046,0.51,0.80095,0.12942,0.2149,0.71,3.95,359.48,2,3.41,8,17.1
204111.5,24.9763266667,121.5511135,26.8,0.039,0.046,0.51,0.82142,0.215,0.34105,0.71,3.95,359.48,2,3.41,9,17.1
204111.6,24.9763345,121.5511135,26.8,0.039,0.046,0.51,0.72791,0.01816,0.39678,0.71,3.95,359.48,2,3.41,9,17.1
204111.7,24.9763425,121.5511135,26.8,0.039,0.046,0.51,0.79377,-0.19432,0.53561,0.71,3.95,359.48,2,3.41,9,17.1
204111.9,24.9763588333,121.5511136667,26.8,0.039,0.046,0.51,0.73597,-0.17173,0.62693,0.71,3.95,359.48,2,3.41,9,17.1
204112.0,24.9763673333,121.5511138333,26.8,0.039,0.046,0.51,1.12672,-0.22225,0.82008,0.71,3.95,359.48,2,3.41,9,17.1
204112.2,24.9763843333,121.551114,26.8,0.039,0.046,0.51,1.18601,-0.43029,0.95655,0.71,3.95,359.48,2,3.41,9,17.1
204112.4,24.9764018333,121.5511143333,26.8,0.039,0.046,0.51,1.34378,-0.7037,0.94442,0.71,3.95,359.48,2,3.41,9,17.1
204112.5,24.9764111667,121.5511136667,26.7,0.039,0.046,0.51,1.0644,-0.59445,1.12165,0.71,3.95,359.48,5,0.92,10,17.1
204112.7,24.9764291667,121.551114,26.7,0.039,0.046,0.51,0.89571,-0.39217,1.23095,0.71,3.95,359.48,5,0.92,10,17.1
204112.8,24.9764383333,121.5511141667,26.7,0.039,0.046,0.51,0.8347,-0.68617,1.39286,0.71,3.95,359.48,5,0.92,10,17.1
204113.0,24.9764568333,121.5511146667,26.7,0.039,0.046,0.51,1.27485,-0.98517,1.60176,0.71,3.95,359.48,5,0.92,10,17.1
204113.2,24.9764758333,121.5511151667,26.7,0.039,0.046,0.51,1.40046,-1.28473,1.7049,0.71,3.95,359.48,5,0.92,10,17.1
204113.3,24.9764855,121.5511155,26.6,0.039,0.046,0.51,0.79424,-1.95156,1.79111,0.71,3.95,359.48,5,0.92,10,17.1
204113.5,24.9765055,121.551115,26.5,0.039,0.046,0.51,0.62075,-1.96484,2.02802,0.71,3.95,359.48,5,0.92,10,17.1
204113.7,24.976525,121.5511158333,26.5,0.039,0.046,0.51,0.84435,-2.11741,2.1589,0.71,3.95,359.48,5,0.92,10,17.1
204113.8,24.9765346667,121.5511161667,26.4,0.039,0.046,0.51,1.18781,-2.32306,2.39444,0.71,3.95,359.48,5,0.92,10,17.1
204114.0,24.9765543333,121.551117,26.4,0.039,0.046,0.51,1.13344,-2.28826,2.50397,0.71,3.95,359.48,5,0.92,10,17.1
204114.1,24.9765641667,121.5511175,26.3,0.039,0.046,0.51,1.32277,-2.76432,2.72933,0.71,3.95,359.48,5,0.92,10,17.1
204114.3,24.9765838333,121.5511183333,26.2,0.039,0.046,0.51,1.19536,-2.99464,2.91052,0.71,3.95,359.48,5,0.92,10,17.1
204114.5,24.9766041667,121.5511181667,26.1,0.039,0.046,0.51,1.3743,-3.16193,3.02321,0.71,3.95,359.48,5,1.03,9,17.1
204114.6,24.9766141667,121.5511188333,26.0,0.039,0.046,0.51,1.77834,-3.29606,3.28021,0.71,3.95,359.48,5,1.03,9,17.1
204114.8,24.9766341667,121.55112,25.9,0.039,0.046,0.51,1.87072,-3.09022,3.54755,0.71,3.95,359.48,5,1.03,9,17.1
204115.0,24.9766543333,121.5511213333,25.8,0.039,0.046,0.51,1.72474,-2.89571,3.67456,0.71,3.95,359.48,5,1.03,9,17.1
204115.1,24.9766645,121.551122,25.7,0.039,0.046,0.51,1.73773,-2.76635,4.01081,0.71,3.95,359.48,5,1.03,9,17.1
204115.3,24.9766846667,121.5511233333,25.6,0.039,0.046,0.51,1.65561,-2.60216,4.12554,0.71,3.95,359.48,5,1.03,9,17.1
204115.4,24.9766948333,121.551123,25.5,0.039,0.046,0.51,1.88814,-2.3202,4.50763,0.71,3.95,359.48,5,1.03,9,17.1
204115.6,24.9767148333,121.5511246667,25.5,0.039,0.046,0.51,1.94186,-2.11662,4.86554,0.71,3.95,359.48,5,1.03,9,17.1
204115.8,24.9767346667,121.5511265,25.4,0.039,0.046,0.51,1.81964,-2.13007,5.03833,0.71,3.95,359.48,5,1.03,9,17.1
204115.9,24.9767445,121.5511273333,25.3,0.039,0.046,0.51,1.92839,-2.12301,5.3835,0.71,3.95,359.48,5,1.03,9,17.1
204116.1,24.976764,121.5511293333,25.2,0.039,0.046,0.51,1.90282,-1.97346,5.71858,0.71,3.95,359.48,5,1.03,9,17.1
204116.3,24.9767833333,121.5511313333,25.2,0.039,0.046,0.51,1.89799,-2.10862,5.8681,0.71,3.95,359.48,5,1.03,9,17.1
204116.4,24.9767928333,121.5511323333,25.1,0.039,0.046,0.51,1.69881,-2.82824,6.08519,0.71,3.95,359.48,5,1.03,9,17.1
204116.6,24.976812,121.5511335,25.0,0.039,0.046,0.51,1.82254,-3.12243,6.18718,0.71,3.95,359.48,5,0.92,10,17.1
204116.7,24.9768211667,121.5511345,24.9,0.039,0.046,0.51,2.01208,-3.56632,6.35564,0.71,3.95,359.48,5,0.92,10,17.1
204116.9,24.9768395,121.5511366667,24.8,0.039,0.046,0.51,1.74255,-3.51614,6.43943,0.71,3.95,359.48,5,0.92,10,17.1
204117.1,24.9768571667,121.551139,24.7,0.039,0.046,0.51,1.79914,-3.58293,6.46651,0.71,3.95,359.48,5,0.92,10,17.1
204117.2,24.976866,121.55114,24.7,0.039,0.046,0.51,1.97552,-3.75454,6.49345,0.71,3.95,359.48,5,0.92,10,17.1
204117.4,24.976883,121.5511421667,24.5,0.039,0.046,0.51,2.35657,-3.33149,6.21069,0.71,3.95,359.48,5,0.92,10,17.1
204117.6,24.976899,121.5511433333,24.4,0.039,0.046,0.51,2.67684,-3.26331,5.86813,0.71,3.95,359.48,5,0.92,10,17.1
204117.7,24.9769071667,121.5511443333,24.3,0.039,0.046,0.51,2.67951,-3.04777,4.83331,0.71,3.95,359.48,5,0.92,10,17.1
204117.9,24.9769228333,121.551146,24.2,0.039,0.046,0.51,2.71073,-2.8775,4.12477,0.71,3.95,359.48,5,0.92,10,17.1
204118.0,24.9769305,121.5511466667,24.2,0.039,0.046,0.51,2.74482,-2.93601,2.19458,0.71,3.95,359.48,5,0.92,10,17.1
204118.2,24.9769456667,121.5511476667,24.1,0.039,0.046,0.51,3.06985,-2.53055,359.64125,0.71,3.95,359.48,5,0.92,10,17.1
204118.4,24.976959,121.5511473333,24.0,0.039,0.046,0.51,3.25519,-2.19202,356.33032,0.71,3.95,359.48,5,0.92,10,17.1
204118.6,24.976973,121.551147,23.9,0.039,0.046,0.51,3.33473,-1.99747,354.39208,0.71,3.95,359.48,5,0.92,10,17.1
204118.7,24.9769798333,121.5511465,23.9,0.039,0.046,0.51,3.11092,-1.69587,350.1908,0.71,3.95,359.48,5,0.92,10,17.1
204118.9,24.9769933333,121.5511448333,23.9,0.039,0.046,0.51,2.74834,-1.88109,345.54822,0.71,3.95,359.48,5,0.92,10,17.1
204119.1,24.9770065,121.551142,23.8,0.039,0.046,0.51,2.51497,-2.03736,343.11977,0.71,3.95,359.48,5,0.92,10,17.1
204119.2,24.9770128333,121.5511401667,23.8,0.039,0.046,0.51,2.17766,-1.67794,335.1148,0.71,3.95,359.48,5,0.92,10,17.1
204119.5,24.9770306667,121.5511318333,23.7,0.039,0.046,0.51,2.15632,-1.78484,332.25274,0.71,3.95,359.48,5,0.92,10,17.1
204119.6,24.9770366667,121.5511288333,23.7,0.039,0.046,0.51,2.04816,-2.11388,326.40842,0.71,3.95,359.48,5,0.92,10,17.1
204119.8,24.9770483333,121.5511216667,23.6,0.039,0.046,0.51,1.94464,-2.05511,320.55817,0.71,3.95,359.48,5,0.92,10,17.1
204120.0,24.9770593333,121.5511131667,23.5,0.039,0.046,0.51,1.88215,-2.09529,317.61506,0.71,3.95,359.48,5,0.92,10,17.1
204120.1,24.9770646667,121.5511083333,23.5,0.039,0.046,0.51,2.11518,-2.63121,311.90486,0.71,3.95,359.48,5,0.92,10,17.1
204120.3,24.9770746667,121.5510978333,23.5,0.039,0.046,0.51,1.97114,-2.55725,309.24704,0.71,3.95,359.48,5,0.92,10,17.1
204120.4,24.9770783333,121.5510921667,23.4,0.039,0.046,0.51,2.04496,-1.98234,303.49716,0.71,3.95,359.48,5,0.92,10,17.1
204120.6,24.9770868333,121.55108,23.3,0.039,0.046,0.51,3.04791,-2.22325,297.72809,0.71,3.95,359.48,5,0.92,10,17.1
204120.8,24.9770943333,121.5510666667,23.2,0.039,0.046,0.51,2.89411,-2.20301,295.01577,0.71,3.95,359.48,5,0.92,10,17.1
204120.9,24.9770978333,121.5510596667,23.2,0.039,0.046,0.51,3.23865,-1.86987,290.03968,0.71,3.95,359.48,5,0.92,10,17.1
204121.1,24.9771036667,121.5510448333,23.2,0.039,0.046,0.51,2.59149,-2.19052,285.44536,0.71,3.95,359.48,5,0.92,10,17.1
204121.3,24.9771086667,121.551029,23.1,0.039,0.046,0.51,2.29451,-2.07542,281.8699,0.71,3.95,359.48,5,0.92,10,17.1
204121.5,24.977112,121.5510128333,22.9,0.039,0.046,0.51,2.20582,-1.87577,280.16112,0.71,3.95,359.48,5,0.97,10,17.1
204121.6,24.9771136667,121.5510043333,22.9,0.039,0.046,0.51,2.2539,-1.73492,277.17128,0.71,3.95,359.48,5,0.97,10,17.1
204121.8,24.9771163333,121.5509865,22.9,0.039,0.046,0.51,1.85611,-1.51476,274.9517,0.71,3.95,359.48,5,0.97,10,17.1
204122.0,24.9771183333,121.5509681667,22.8,0.039,0.046,0.51,1.67751,-1.58855,274.11012,0.71,3.95,359.48,5,0.97,10,17.1
204122.1,24.977119,121.5509586667,22.8,0.039,0.046,0.51,1.36091,-1.5692,272.8716,0.71,3.95,359.48,5,0.97,10,17.1
204122.3,24.9771201667,121.5509395,22.7,0.039,0.046,0.51,1.23704,-1.36646,272.45267,0.71,3.95,359.48,5,0.97,10,17.1
204122.4,24.9771206667,121.5509296667,22.7,0.039,0.046,0.51,0.91593,-1.47217,271.86204,0.71,3.95,359.48,5,0.97,10,17.1
204122.6,24.9771206667,121.5509095,22.5,0.039,0.046,0.51,0.94299,-1.52078,271.57289,0.71,3.95,359.48,5,0.97,10,17.1
204122.7,24.9771208333,121.5508995,22.5,0.039,0.046,0.51,0.95722,-1.84084,271.03032,0.71,3.95,359.48,5,0.97,10,17.1
204122.9,24.9771213333,121.550879,22.5,0.039,0.046,0.51,1.30446,-1.64874,270.54126,0.71,3.95,359.48,5,0.97,10,17.1
204123.1,24.9771216667,121.5508581667,22.4,0.039,0.046,0.51,1.38918,-1.62363,270.30976,0.71,3.95,359.48,5,0.97,10,17.1
204123.2,24.9771218333,121.5508476667,22.4,0.039,0.046,0.51,1.66319,-1.31735,269.85183,0.71,3.95,359.48,5,0.97,10,17.1
204123.4,24.9771211667,121.5508265,22.3,0.039,0.046,0.51,1.51012,-1.25027,269.40587,0.71,3.95,359.48,5,0.94,11,17.1
204123.6,24.9771211667,121.550805,22.2,0.039,0.046,0.51,1.4355,-1.62006,269.00624,0.71,3.95,359.48,5,0.94,11,17.1
204123.8,24.9771208333,121.5507833333,22.2,0.039,0.046,0.51,1.31103,-1.19072,268.62326,0.71,3.95,359.48,5,0.94,11,17.1
204124.0,24.9771205,121.5507615,22.1,0.039,0.046,0.51,1.30901,-0.76414,268.42889,0.71,3.95,359.48,5,0.94,11,17.1
204124.1,24.9771203333,121.5507505,22.1,0.039,0.046,0.51,0.78677,-0.95335,268.13725,0.71,3.95,359.48,5,0.94,11,17.1
204124.3,24.9771196667,121.5507286667,22.0,0.039,0.046,0.51,0.65558,-0.91112,268.1023,0.71,3.95,359.48,5,0.94,11,17.1
204124.4,24.9771191667,121.550719,22.1,0.039,0.046,0.51,0.61126,-0.57197,267.93537,0.71,3.95,359.48,5,1.12,11,17.1
204124.6,24.9771185,121.5506971667,22.0,0.039,0.046,0.51,0.478,-0.52544,267.8694,0.71,3.95,359.48,5,1.12,11,17.1
204124.7,24.9771181667,121.5506861667,22.0,0.039,0.046,0.51,0.84852,-0.8461,267.72296,0.71,3.95,359.48,5,1.12,11,17.1
204124.9,24.9771173333,121.5506643333,22.0,0.039,0.046,0.51,0.98165,-0.00343,267.81087,0.71,3.95,359.48,5,1.12,11,17.1
204125.1,24.9771166667,121.5506423333,22.0,0.039,0.046,0.51,0.699,0.05026,267.7939,0.71,3.95,359.48,5,1.12,11,17.1
204125.2,24.9771161667,121.5506313333,22.0,0.039,0.046,0.51,0.60969,0.7126,267.94503,0.71,3.95,359.48,5,1.12,11,17.1
